,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
4022,246.0,3,40,2.7,1,114,31
4023,80.0,1,49,3.5,1,340,46
4024,145.0,1,7,0.71,6,347,7
4025,,2,38,2.65,1,0,26
4026,,2,17,4.81,1,0,17
4027,200.0,30,6,0.46,1,225,5
4028,208.0,2,71,5.14,1,75,59
4029,135.0,30,2,0.42,1,294,2
4030,80.0,1,139,9.31,1,0,128
4031,191.0,4,33,2.35,1,0,28
4032,125.0,2,20,1.37,2,66,16
4033,120.0,30,2,0.32,1,241,2
4034,81.0,1,147,9.89,1,132,125
4035,178.0,2,38,3.03,1,0,37
4036,157.0,30,0,,1,364,0
4037,101.0,5,59,4.0,2,68,49
4038,820.0,30,0,,1,273,0
4039,142.0,1,60,4.07,1,0,56
4040,,2,12,0.81,1,0,9
4041,140.0,1,26,1.78,2,85,20
4042,175.0,3,3,0.23,1,22,2
4043,,90,1,0.15,33,0,1
4044,115.0,3,5,0.66,2,157,5
4045,98.0,3,25,1.72,1,89,21
4046,186.0,1,64,4.33,1,79,51
4047,,30,0,,1,0,0
4048,90.0,30,0,,4,286,0
4049,309.0,90,1,0.54,13,286,1
4050,180.0,2,70,4.77,1,166,56
4051,161.0,2,100,6.88,1,278,89
4052,105.0,3,40,3.41,1,165,40
4053,101.0,30,18,1.23,2,103,10
4054,211.0,1,86,6.42,3,0,72
4055,65.0,1,8,0.55,6,321,4
4056,,5,4,0.47,1,0,4
4057,,1,0,,1,0,0
4058,,30,0,,1,0,0
4059,239.0,2,38,2.87,1,78,34
4060,160.0,2,67,4.66,1,37,54
4061,131.0,1,100,7.18,1,19,88
4062,128.0,1,3,0.22,6,341,2
4063,158.0,3,32,4.66,1,1,32
4064,148.0,30,1,0.22,1,139,1
4065,204.0,1,57,4.1,1,215,53
4066,280.0,30,13,1.88,1,90,13
4067,85.0,3,38,2.67,1,157,32
4068,,30,0,,1,0,0
4069,334.0,30,0,,8,189,0
4070,109.0,30,1,0.08,2,89,1
4071,299.0,40,0,,1,333,0
4072,142.0,1,54,3.82,134,298,47
4073,190.0,5,0,,1,0,0
4074,117.0,30,5,0.39,134,262,4
4075,192.0,3,39,2.81,1,165,36
4076,76.0,30,7,0.57,134,340,6
4077,138.0,2,55,3.86,2,0,49
4078,189.0,28,0,,2,358,0
4079,85.0,1,15,1.53,6,64,15
4080,160.0,60,0,,2,364,0
4081,157.0,2,19,1.91,5,356,19
4082,200.0,30,1,0.3,1,364,1
4083,110.0,1,19,2.34,2,8,19
4084,111.0,2,59,4.46,1,0,56
4085,371.0,1,64,4.58,1,0,56
4086,185.0,2,69,5.0,1,198,62
4087,134.0,2,59,4.62,1,1,56
4088,99.0,2,50,3.69,1,161,45
4089,166.0,2,26,1.95,1,0,25
4090,200.0,1,0,,1,89,0
4091,125.0,30,4,0.41,1,265,4
4092,122.0,7,81,5.7,1,58,71
4093,298.0,2,49,3.53,1,53,46
4094,122.0,30,2,0.16,1,137,2
4095,121.0,1,80,5.63,1,0,73
4096,190.0,1,0,,2,86,0
4097,66.0,2,52,3.85,6,70,43
4098,99.0,1,18,2.56,8,362,18
4099,106.0,30,2,0.2,5,365,2
4100,99.0,1,36,2.59,8,356,35
4101,160.0,30,4,0.31,1,365,3
4102,63.0,1,8,0.59,6,339,6
4103,180.0,2,58,4.68,1,0,57
4104,707.0,7,3,0.4,1,310,3
4105,122.0,1,66,4.67,43,123,59
4106,182.0,1,59,4.32,1,341,45
4107,379.0,1,19,1.61,3,11,19
4108,129.0,90,1,0.09,11,288,1
4109,114.0,1,20,1.55,1,179,19
4110,166.0,2,48,3.75,1,181,47
4111,152.0,2,42,3.01,2,70,40
4112,210.0,2,33,2.41,1,35,29
4113,168.0,1,86,6.84,1,0,84
4114,250.0,3,0,,1,8,0
4115,225.0,2,29,4.68,1,40,29
4116,168.0,3,3,0.34,1,355,3
4117,185.0,1,2,0.15,8,364,1
4118,200.0,1,79,6.87,4,340,79
4119,450.0,3,0,,1,0,0
4120,122.0,2,80,5.76,2,149,73
4121,248.0,1,61,4.36,2,265,50
4122,75.0,30,5,0.4,5,0,4
4123,231.0,3,54,4.79,1,0,54
4124,166.0,1,27,2.75,1,0,27
4125,176.0,1,61,4.37,9,0,52
4126,80.0,7,2,0.47,2,153,2
4127,325.0,1,62,4.69,6,0,59
4128,63.0,30,1,0.07,10,365,0
4129,327.0,30,4,0.32,1,130,3
4130,119.0,30,1,0.08,3,0,0
4131,914.0,5,8,0.72,1,281,8
4132,243.0,2,41,5.54,1,0,41
4133,249.0,50,0,,1,195,0
4134,,6,1,0.58,2,0,1
4135,118.0,90,1,0.1,42,194,1
4136,135.0,2,36,3.06,2,26,36
4137,179.0,2,51,4.02,3,0,50
4138,152.0,30,0,,1,363,0
4139,85.0,30,0,,8,55,0
4140,221.0,30,2,0.21,8,90,2
4141,116.0,1,15,1.76,8,0,15
4142,99.0,1,32,3.05,8,365,32
4143,,1,5,0.46,3,0,5
4144,120.0,30,0,,1,364,0
4145,150.0,2,53,3.85,1,12,50
4146,200.0,2,48,3.76,1,100,46
4147,292.0,1,87,6.27,3,271,80
4148,200.0,31,0,,38,88,0
4149,290.0,31,1,0.59,38,54,1
4150,240.0,31,0,,38,88,0
4151,210.0,31,1,0.13,38,34,1
4152,182.0,2,30,3.03,1,361,30
4153,210.0,31,0,,38,0,0
4154,320.0,31,0,,38,88,0
4155,272.0,31,0,,38,0,0
4156,158.0,3,15,1.55,1,0,15
4157,320.0,31,0,,38,88,0
4158,320.0,31,0,,38,88,0
4159,213.0,31,0,,38,88,0
4160,623.0,1,0,,1,269,0
4161,218.0,31,2,0.17,1,225,2
4162,50.0,31,0,,1,333,0
4163,213.0,31,0,,38,72,0
4164,213.0,31,0,,38,88,0
4165,213.0,31,0,,38,88,0
4166,213.0,31,0,,38,56,0
4167,213.0,31,0,,38,82,0
4168,380.0,2,6,1.54,2,348,6
4169,213.0,31,0,,38,54,0
4170,213.0,31,0,,38,0,0
4171,210.0,31,1,0.14,38,69,1
4172,162.0,2,3,0.24,1,77,2
4173,210.0,31,0,,38,0,0
4174,213.0,31,0,,38,48,0
4175,118.0,30,0,,1,333,0
4176,150.0,30,2,0.23,1,233,2
4177,350.0,30,0,,2,112,0
4178,145.0,7,20,1.49,2,281,17
4179,135.0,4,35,2.66,1,81,32
4180,1449.0,5,0,,30,364,0
4181,103.0,1,35,2.65,134,330,31
4182,371.0,1,17,1.28,1,355,15
4183,200.0,2,17,1.33,1,355,15
4184,55.0,31,2,0.22,7,364,2
4185,70.0,31,0,,7,364,0
4186,109.0,1,66,4.9,134,0,61
4187,,1,0,,1,0,0
4188,170.0,30,1,0.68,37,269,1
4189,112.0,1,71,5.26,43,125,64
4190,130.0,2,18,1.94,2,89,18
4191,160.0,5,0,,1,82,0
4192,271.0,3,65,4.81,1,31,57
4193,385.0,30,0,,1,364,0
4194,200.0,30,3,0.59,1,159,3
4195,85.0,30,3,0.31,1,218,3
4196,2000.0,2,0,,30,364,0
4197,60.0,1,76,5.7,4,0,71
4198,89.0,30,8,0.6,3,0,6
4199,118.0,30,8,0.64,3,111,7
4200,89.0,30,4,0.3,3,0,2
4201,144.0,30,3,0.53,1,323,3
4202,130.0,30,1,0.13,12,365,1
4203,130.0,30,2,0.39,12,272,2
4204,125.0,2,6,0.56,1,150,6
4205,102.0,1,17,1.78,8,0,17
4206,71.0,1,83,6.26,4,37,80
4207,133.0,30,1,0.09,1,153,1
4208,500.0,31,1,0.24,1,365,1
4209,125.0,3,3,0.23,2,8,2
4210,63.0,30,0,,10,365,0
4211,64.0,30,0,,10,365,0
4212,59.0,30,0,,10,365,0
4213,55.0,30,0,,10,365,0
4214,150.0,4,6,1.09,2,175,6
4215,140.0,30,4,0.73,1,183,4
4216,113.0,30,1,0.09,1,0,1
4217,74.0,3,44,3.35,1,0,41
4218,63.0,30,0,,10,365,0
4219,55.0,30,0,,10,365,0
4220,310.0,30,5,0.43,3,0,5
4221,146.0,1,44,3.37,1,221,40
4222,125.0,30,6,0.6,1,41,6
4223,179.0,30,0,,1,365,0
4224,150.0,4,0,,1,0,0
4225,150.0,1,10,0.78,3,8,6
4226,195.0,3,42,3.23,1,0,39
4227,123.0,1,33,2.5,134,309,32
4228,119.0,2,38,2.88,1,169,33
4229,90.0,90,2,0.25,1,82,2
4230,424.0,1,71,5.37,4,165,65
4231,393.0,30,0,,2,108,0
4232,163.0,3,27,2.54,1,24,27
4233,,30,8,0.65,1,0,7
4234,146.0,2,47,5.09,1,0,47
4235,86.0,2,78,6.24,1,344,77
4236,,30,29,2.23,1,0,27
4237,105.0,30,4,0.61,43,128,4
4238,93.0,30,2,0.19,2,0,2
4239,120.0,30,24,2.08,1,230,24
4240,128.0,2,61,4.79,1,322,59
4241,64.0,30,9,0.69,10,365,6
4242,92.0,30,3,0.23,10,361,1
4243,422.0,1,0,,6,276,0
4244,220.0,30,0,,1,364,0
4245,100.0,30,4,0.34,1,149,4
4246,63.0,1,3,0.26,6,304,3
4247,87.0,1,7,0.6,6,335,7
4248,399.0,28,0,,1,364,0
4249,76.0,1,61,5.81,4,0,61
4250,1437.0,3,0,,2,358,0
4251,116.0,2,65,6.07,1,114,65
4252,150.0,30,5,0.5,3,99,5
4253,213.0,1,79,6.19,1,243,75
4254,185.0,3,44,3.39,1,176,42
4255,174.0,2,50,3.99,1,71,48
4256,513.0,1,13,1.88,1,93,13
4257,184.0,1,4,3.0,1,0,4
4258,150.0,2,48,3.74,1,0,44
4259,174.0,2,51,4.01,1,71,49
4260,267.0,1,9,0.73,6,342,8
4261,256.0,1,18,1.43,6,328,16
4262,286.0,1,8,0.65,6,340,7
4263,289.0,1,25,1.94,6,337,22
4264,332.0,1,0,,6,348,0
4265,270.0,1,27,2.06,6,321,24
4266,131.0,1,43,3.39,1,135,42
4267,141.0,2,67,5.13,2,0,65
4268,686.0,10,0,,30,364,0
4269,110.0,30,0,,1,89,0
4270,320.0,1,26,2.2,1,348,26
4271,350.0,3,9,0.76,2,4,9
4272,105.0,30,3,0.31,1,179,3
4273,200.0,4,10,1.01,1,218,10
4274,200.0,2,48,3.93,1,4,48
4275,168.0,2,10,4.48,1,64,10
4276,156.0,2,54,4.51,1,79,54
4277,89.0,30,6,0.63,1,91,6
4278,,2,0,,2,0,0
4279,176.0,2,56,4.35,1,158,52
4280,110.0,1,36,2.82,1,0,33
4281,,30,1,0.14,3,0,1
4282,700.0,2,21,1.81,1,287,21
4283,107.0,30,4,0.47,134,356,4
4284,160.0,1,26,4.7,1,0,26
4285,326.0,4,40,3.1,1,0,38
4286,85.0,30,4,0.47,1,302,4
4287,170.0,30,3,0.28,37,178,3
4288,67.0,30,1,0.12,37,66,1
4289,125.0,30,4,0.55,42,170,4
4290,160.0,28,1,0.16,1,364,1
4291,82.0,30,3,0.66,1,346,3
4292,130.0,2,54,4.32,1,0,53
4293,85.0,1,65,6.23,1,56,65
4294,133.0,30,4,0.48,43,121,4
4295,106.0,30,0,,6,80,0
4296,135.0,1,7,0.55,19,364,6
4297,131.0,30,0,,1,61,0
4298,41.0,1,3,0.41,19,365,3
4299,131.0,5,67,5.33,3,0,65
4300,332.0,1,62,5.04,1,14,61
4301,250.0,2,9,0.77,1,62,9
4302,,30,1,0.12,1,0,1
4303,140.0,30,1,0.2,1,149,1
4304,,3,2,0.17,1,0,2
4305,239.0,1,3,0.54,1,89,3
4306,115.0,30,0,,42,182,0
4307,550.0,2,14,1.22,3,345,14
4308,,3,1,0.09,1,0,1
4309,257.0,3,55,4.48,1,269,54
4310,172.0,1,45,3.8,1,0,45
4311,150.0,1,7,0.81,2,354,7
4312,130.0,1,3,1.02,1,362,3
4313,135.0,30,0,,37,220,0
4314,145.0,30,6,0.56,37,269,6
4315,315.0,30,1,0.15,10,76,1
4316,120.0,30,5,0.47,1,131,5
4317,138.0,1,0,,3,173,0
4318,128.0,2,58,4.79,1,11,58
4319,173.0,2,56,4.52,1,0,55
4320,,20,0,,1,0,0
4321,145.0,2,26,2.42,1,143,26
4322,115.0,30,2,0.19,1,58,2
4323,86.0,2,93,7.54,4,41,92
4324,109.0,30,0,,4,90,0
4325,123.0,30,0,,4,90,0
4326,272.0,28,0,,1,119,0
4327,130.0,3,44,3.59,1,311,43
4328,680.0,1,22,1.82,1,248,22
4329,896.0,3,19,1.57,1,45,19
4330,87.0,30,3,0.28,37,77,3
4331,249.0,1,54,4.38,1,0,53
4332,49.0,30,2,0.32,1,362,2
4333,745.0,2,14,1.25,3,151,14
4334,218.0,3,40,3.48,21,136,40
4335,350.0,90,0,,1,365,0
4336,99.0,2,59,4.81,16,0,58
4337,163.0,1,7,0.63,5,340,7
4338,131.0,1,15,1.29,5,336,15
4339,96.0,1,20,1.88,5,333,20
4340,207.0,1,8,0.7,5,301,8
4341,171.0,1,87,7.52,2,279,87
4342,138.0,30,2,0.48,1,360,2
4343,135.0,2,29,2.5,1,78,29
4344,102.0,1,71,5.77,1,0,70
4345,103.0,30,5,0.45,134,287,5
4346,115.0,30,3,0.6,1,111,3
4347,91.0,1,53,4.86,2,45,53
4348,100.0,30,3,0.73,134,306,3
4349,98.0,30,2,0.57,134,325,2
4350,101.0,30,4,0.71,134,261,4
4351,113.0,2,36,3.82,1,165,36
4352,160.0,30,3,0.37,1,338,3
4353,50.0,30,2,0.2,20,365,2
4354,84.0,28,0,,1,89,0
4355,76.0,30,4,0.51,1,116,4
4356,250.0,30,0,,1,83,0
4357,82.0,1,53,4.48,2,0,53
4358,36.0,30,1,0.4,1,328,1
4359,120.0,1,22,1.86,1,330,22
4360,146.0,3,29,2.48,1,81,29
4361,,3,0,,1,0,0
4362,190.0,1,17,3.52,1,0,17
4363,72.0,2,95,7.7,5,66,93
4364,149.0,30,2,0.31,2,276,2
4365,138.0,3,49,5.02,2,0,49
4366,145.0,30,0,,1,364,0
4367,104.0,2,37,3.0,1,45,36
4368,120.0,4,1,0.08,2,70,1
4369,225.0,1,63,5.74,1,339,63
4370,141.0,1,32,2.6,1,148,31
4371,93.0,30,2,0.31,1,85,2
4372,240.0,2,41,3.47,21,0,41
4373,207.0,3,25,2.08,5,137,25
4374,,29,7,1.04,1,0,7
4375,172.0,2,58,4.81,3,0,58
4376,154.0,2,26,3.77,1,78,26
4377,82.0,1,64,5.44,2,78,64
4378,250.0,2,71,5.92,2,37,71
4379,69.0,30,3,0.46,134,307,3
4380,156.0,3,36,3.2,1,0,36
4381,160.0,30,2,0.31,1,178,2
4382,89.0,1,24,2.85,4,307,24
4383,320.0,30,0,,1,89,0
4384,175.0,30,3,0.33,1,213,3
4385,299.0,3,31,2.79,1,202,31
4386,140.0,30,0,,1,364,0
4387,220.0,30,0,,1,365,0
4388,88.0,1,4,1.18,2,72,4
4389,123.0,1,74,6.67,1,193,74
4390,200.0,2,1,0.37,3,327,1
4391,302.0,1,52,4.33,1,9,52
4392,238.0,2,2,0.3,1,180,2
4393,73.0,2,44,3.95,1,0,44
4394,199.0,1,35,3.02,1,191,35
4395,514.0,2,16,1.61,1,22,16
4396,40.0,2,66,5.59,4,63,66
4397,158.0,2,64,5.36,1,0,64
4398,120.0,30,33,2.76,1,306,33
4399,203.0,1,39,3.91,1,0,39
4400,150.0,45,0,,1,346,0
4401,165.0,30,7,0.7,134,0,7
4402,159.0,2,58,5.12,1,198,58
4403,109.0,2,40,3.48,16,271,40
4404,116.0,2,61,5.2,1,330,61
4405,174.0,2,49,4.16,1,36,49
4406,153.0,3,32,3.09,1,84,32
4407,560.0,30,10,0.87,9,147,10
4408,300.0,30,1,0.4,9,147,1
4409,329.0,30,1,0.24,1,365,1
4410,,30,0,,1,365,0
4411,260.0,30,2,0.45,41,365,2
4412,385.0,30,1,0.21,41,365,1
4413,,2,37,3.89,1,0,37
4414,270.0,30,0,,41,256,0
4415,,2,39,3.35,1,0,39
4416,270.0,30,1,0.15,41,256,1
4417,395.0,31,1,0.1,41,331,1
4418,395.0,31,1,0.2,41,332,1
4419,395.0,31,2,0.26,41,0,2
4420,385.0,30,1,0.25,41,365,1
4421,385.0,30,2,0.36,41,365,2
4422,260.0,30,1,0.16,41,342,1
4423,96.0,30,5,0.52,26,160,5
4424,260.0,30,1,0.21,41,341,1
4425,240.0,30,2,0.43,41,342,2
4426,82.0,30,2,0.23,26,350,2
4427,240.0,30,3,0.39,41,342,3
4428,225.0,1,68,6.24,1,265,68
4429,120.0,30,0,,1,269,0
4430,120.0,30,0,,2,130,0
4431,215.0,30,1,0.22,2,89,1
4432,79.0,1,25,2.09,18,0,25
4433,168.0,2,45,3.85,5,96,45
4434,149.0,1,61,5.34,3,0,61
4435,,1,0,,1,0,0
4436,107.0,1,48,4.54,2,0,48
4437,88.0,1,55,4.8,1,180,55
4438,97.0,1,25,2.09,2,77,25
4439,70.0,1,15,1.3,18,90,15
4440,104.0,30,3,0.35,1,89,3
4441,59.0,1,25,2.21,18,178,25
4442,89.0,1,24,2.64,18,0,24
4443,49.0,1,11,0.94,18,169,11
4444,109.0,30,4,0.37,134,331,4
4445,150.0,30,1,0.22,42,255,1
4446,59.0,2,32,3.03,2,146,32
4447,199.0,3,20,2.71,1,80,20
4448,119.0,3,0,,1,363,0
4449,356.0,1,37,3.32,1,226,37
4450,551.0,2,14,2.09,3,0,14
4451,59.0,30,0,,10,365,0
4452,59.0,30,0,,10,365,0
4453,47.0,30,0,,10,365,0
4454,80.0,90,0,,1,149,0
4455,150.0,30,5,0.5,1,365,5
4456,100.0,30,3,0.39,42,334,3
4457,265.0,1,46,3.97,1,159,46
4458,305.0,30,2,0.36,2,301,2
4459,350.0,30,0,,1,364,0
4460,150.0,90,3,0.35,2,162,3
4461,55.0,5,40,3.56,3,41,40
4462,202.0,2,55,4.97,1,0,55
4463,216.0,30,0,,8,165,0
4464,664.0,3,1,0.37,2,353,1
4465,75.0,30,2,0.31,6,122,2
4466,180.0,2,58,6.11,1,66,58
4467,88.0,1,75,7.19,6,341,75
4468,39.0,1,3,0.29,6,365,3
4469,185.0,3,20,2.08,1,0,20
4470,237.0,2,43,3.69,1,22,43
4471,100.0,30,4,0.88,1,317,4
4472,150.0,1,24,2.3,1,0,24
4473,260.0,1,11,0.94,11,314,11
4474,189.0,30,3,0.39,10,334,3
4475,119.0,1,43,3.73,2,68,43
4476,120.0,2,27,2.48,1,3,27
4477,200.0,30,0,,1,364,0
4478,188.0,6,17,1.54,1,6,17
4479,215.0,90,0,,42,364,0
4480,100.0,30,5,0.71,1,342,5
4481,285.0,30,1,0.88,42,333,1
4482,162.0,1,64,6.0,1,0,64
4483,217.0,30,0,,2,162,0
4484,135.0,2,48,4.15,1,0,48
4485,114.0,2,23,3.71,1,178,23
4486,163.0,1,57,6.92,2,339,57
4487,59.0,2,16,5.16,1,22,16
4488,124.0,1,37,3.47,1,0,37
4489,900.0,7,0,,30,356,0
4490,62.0,2,35,3.12,2,85,35
4491,145.0,30,0,,2,32,0
4492,133.0,30,3,0.31,134,0,3
4493,78.0,30,4,0.47,134,168,4
4494,141.0,30,6,0.62,5,287,6
4495,44.0,1,8,0.75,5,12,8
4496,,30,0,,3,0,0
4497,162.0,1,9,0.86,1,107,9
4498,152.0,2,64,5.77,1,0,64
4499,212.0,30,1,1.0,1,183,1
4500,144.0,2,15,1.97,1,0,15
4501,173.0,1,82,7.34,3,106,82
4502,120.0,1,37,3.35,1,348,37
4503,175.0,2,36,3.23,1,2,36
4504,156.0,2,83,8.08,43,0,83
4505,445.0,2,13,2.19,5,83,13
4506,200.0,2,47,4.18,1,0,47
4507,115.0,1,54,4.91,1,0,54
4508,101.0,1,58,5.69,3,298,58
4509,39.0,1,2,0.21,6,365,2
4510,2888.0,30,0,,1,364,0
4511,104.0,30,2,0.44,1,36,2
4512,48.0,30,0,,1,356,0
4513,205.0,30,0,,2,0,0
4514,38.0,3,20,1.83,134,335,20
4515,181.0,2,22,2.08,134,342,22
4516,323.0,1,31,3.99,2,339,31
4517,490.0,2,13,1.4,3,311,13
4518,426.0,60,0,,2,364,0
4519,339.0,2,20,2.17,1,0,20
4520,243.0,1,35,3.16,1,75,35
4521,275.0,3,7,0.95,1,343,7
4522,125.0,30,4,0.4,37,191,4
4523,550.0,3,12,1.44,1,357,12
4524,205.0,1,11,1.64,1,81,11
4525,198.0,30,55,5.03,5,4,55
4526,99.0,2,43,5.29,1,0,43
4527,89.0,1,30,2.74,4,0,30
4528,69.0,1,43,4.07,4,52,43
4529,69.0,1,25,2.31,4,0,25
4530,98.0,1,42,4.3,1,289,42
4531,187.0,1,58,5.3,1,278,58
4532,73.0,30,2,0.43,134,356,2
4533,186.0,30,5,0.52,134,275,5
4534,169.0,2,5,0.55,3,0,5
4535,171.0,2,17,2.54,1,74,17
4536,320.0,2,7,1.02,2,124,7
4537,94.0,30,0,,1,356,0
4538,229.0,30,31,2.96,1,64,31
4539,110.0,1,67,6.42,1,32,67
4540,169.0,30,5,0.58,9,359,5
4541,156.0,1,29,2.93,2,8,29
4542,225.0,2,13,1.48,3,365,13
4543,278.0,1,13,1.76,4,355,13
4544,236.0,30,0,,1,160,0
4545,39.0,30,2,0.23,1,329,2
4546,90.0,4,16,1.55,1,364,16
4547,299.0,3,15,2.25,1,11,15
4548,542.0,2,19,2.23,1,0,19
4549,125.0,1,51,4.68,134,316,51
4550,677.0,4,0,,2,120,0
4551,80.0,1,37,3.65,43,0,37
4552,,30,2,0.33,1,0,2
4553,164.0,2,10,2.14,3,3,10
4554,414.0,2,0,,3,198,0
4555,,30,0,,1,162,0
4556,200.0,30,12,1.11,9,57,12
4557,127.0,30,3,0.32,134,293,3
4558,150.0,30,4,0.42,134,293,4
4559,105.0,1,1,1.0,1,158,1
4560,135.0,1,0,,19,364,0
4561,135.0,1,1,0.37,19,364,1
4562,799.0,2,42,4.03,1,272,42
4563,57.0,1,16,2.51,18,180,16
4564,63.0,1,23,2.21,5,0,23
4565,300.0,30,6,0.6,9,39,6
4566,112.0,30,0,,11,358,0
4567,220.0,1,21,2.84,1,40,21
4568,310.0,30,2,0.33,134,305,2
4569,100.0,30,0,,3,0,0
4570,180.0,6,43,4.27,1,49,43
4571,,90,0,,1,0,0
4572,207.0,2,17,2.45,2,0,17
4573,170.0,2,40,4.07,3,0,40
4574,71.0,30,2,0.3,8,365,2
4575,238.0,3,42,4.63,2,82,42
4576,209.0,3,19,2.05,1,8,19
4577,56.0,2,31,2.98,2,0,31
4578,90.0,40,0,,1,224,0
4579,80.0,2,62,6.04,1,351,62
4580,183.0,1,25,2.98,2,127,25
4581,275.0,30,0,,1,365,0
4582,120.0,30,2,0.3,1,155,2
4583,704.0,3,0,,1,101,0
4584,214.0,1,19,3.18,3,21,19
4585,186.0,2,59,5.71,1,78,59
4586,169.0,30,3,0.37,134,337,3
4587,545.0,7,4,0.75,1,255,4
4588,258.0,2,30,2.98,1,301,30
4589,129.0,30,4,0.5,134,323,4
4590,125.0,30,1,0.2,1,123,1
4591,349.0,30,17,1.71,2,309,17
4592,131.0,30,0,,134,49,0
4593,131.0,1,5,2.83,3,6,5
4594,120.0,30,0,,1,0,0
4595,260.0,30,0,,1,269,0
4596,99.0,30,1,0.14,1,288,1
4597,152.0,30,0,,1,30,0
4598,65.0,1,6,0.67,19,364,6
4599,445.0,2,28,2.71,5,0,28
4600,288.0,1,69,6.79,1,26,69
4601,100.0,30,0,,1,60,0
4602,,30,0,,1,0,0
4603,93.0,2,20,2.87,1,270,20
4604,144.0,1,40,5.26,1,78,40
4605,33.0,30,3,0.32,134,161,3
4606,52.0,1,14,1.67,1,0,14
4607,110.0,2,11,1.28,6,339,11
4608,115.0,30,1,0.12,1,364,1
4609,281.0,1,19,2.61,7,0,19
4610,100.0,2,4,0.83,2,13,4
4611,145.0,30,2,0.26,2,0,2
4612,225.0,3,14,1.44,1,68,14
4613,175.0,30,0,,3,0,0
4614,195.0,1,32,3.57,1,220,32
4615,135.0,2,10,1.4,6,365,10
4616,166.0,2,20,2.01,1,0,20
4617,73.0,30,4,0.47,1,188,4
4618,85.0,30,0,,1,333,0
4619,87.0,1,3,0.42,8,365,3
4620,89.0,2,15,1.61,6,270,15
4621,76.0,2,18,1.93,6,253,18
4622,94.0,2,11,1.28,6,352,11
4623,99.0,2,10,1.17,6,361,10
4624,87.0,1,37,3.89,8,180,37
4625,160.0,30,0,,3,0,0
4626,187.0,30,0,,3,0,0
4627,150.0,1,68,7.34,43,98,68
4628,376.0,4,0,,1,149,0
4629,228.0,2,61,5.98,4,161,61
4630,250.0,30,1,0.25,2,362,1
4631,116.0,2,62,6.18,1,0,62
4632,,2,19,2.53,1,0,19
4633,150.0,30,4,2.67,1,286,4
4634,628.0,2,60,6.16,4,0,60
4635,399.0,2,28,2.83,1,18,28
4636,120.0,1,37,3.92,2,0,37
4637,125.0,30,2,0.24,1,258,2
4638,48.0,30,3,0.48,134,305,3
4639,169.0,30,3,0.36,10,138,3
4640,100.0,30,0,,1,225,0
4641,120.0,2,36,4.06,1,178,36
4642,136.0,2,63,6.47,1,0,63
4643,280.0,2,23,4.34,1,0,23
4644,235.0,30,3,0.65,1,209,3
4645,89.0,30,4,0.47,3,14,4
4646,76.0,1,0,,1,244,0
4647,41.0,1,2,0.2,19,365,2
4648,333.0,2,27,2.8,134,226,27
4649,119.0,1,30,3.05,1,337,30
4650,43.0,30,0,,1,80,0
4651,124.0,1,36,3.69,3,174,36
4652,358.0,2,0,,4,180,0
4653,158.0,2,1,0.27,4,180,1
4654,144.0,2,62,6.69,1,0,62
4655,171.0,3,29,2.88,1,53,29
4656,135.0,2,14,1.4,1,364,14
4657,500.0,30,0,,42,234,0
4658,199.0,2,42,4.53,4,77,42
4659,241.0,1,26,3.05,1,357,26
4660,315.0,30,2,0.52,1,314,2
4661,148.0,1,41,4.68,4,114,41
4662,125.0,2,38,4.22,1,0,38
4663,140.0,1,45,4.75,43,40,45
4664,300.0,30,0,,2,181,0
4665,236.0,1,55,5.65,1,33,55
4666,182.0,2,62,6.24,1,0,62
4667,90.0,30,2,0.52,1,61,2
4668,125.0,1,90,9.47,1,27,90
4669,225.0,3,16,1.75,2,12,16
4670,337.0,2,14,1.66,1,332,14
4671,104.0,1,19,2.07,2,0,19
4672,145.0,30,2,0.38,1,340,2
4673,199.0,30,0,,2,284,0
4674,156.0,1,0,,19,364,0
4675,75.0,1,2,0.25,19,364,2
4676,220.0,30,0,,2,0,0
4677,950.0,30,0,,1,187,0
4678,74.0,30,0,,1,292,0
4679,104.0,2,56,5.68,1,1,56
4680,186.0,2,40,4.12,1,228,40
4681,284.0,30,7,0.83,1,135,7
4682,120.0,30,2,0.28,1,270,2
4683,159.0,1,23,3.11,6,22,23
4684,100.0,3,0,,1,2,0
4685,159.0,1,22,3.14,6,92,22
4686,264.0,3,11,1.23,3,22,11
4687,200.0,30,0,,1,308,0
4688,,30,0,,1,0,0
4689,105.0,1,57,7.63,1,8,57
4690,161.0,1,34,4.53,6,342,34
4691,484.0,2,18,1.9,134,219,18
4692,166.0,2,29,3.06,134,358,29
4693,92.0,30,4,0.72,134,340,4
4694,104.0,30,4,0.51,134,339,4
4695,90.0,3,34,3.59,3,75,34
4696,200.0,1,0,,19,365,0
4697,141.0,30,3,0.44,134,63,3
4698,142.0,2,55,5.73,1,37,55
4699,254.0,14,9,1.08,1,35,9
4700,330.0,1,5,0.54,3,190,5
4701,137.0,1,2,0.23,3,277,2
4702,145.0,1,2,0.22,3,295,2
4703,218.0,3,45,4.67,21,340,45
4704,200.0,3,15,1.64,2,111,15
4705,308.0,2,28,3.03,1,235,28
4706,70.0,30,0,,1,364,0
4707,475.0,3,19,2.22,1,328,19
4708,124.0,30,4,0.54,2,304,4
4709,200.0,30,0,,2,303,0
4710,150.0,30,48,5.05,3,101,48
